Name,Ti,V,Mn,Fe,Co,Ni,Zr,Mo,Sn,W,CP,CM_type,CM_morph,MS2_morph,CP_morph,SSA,C,Cation,Anion,P_low,P_high,CD,Cs
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.31,1.0,K,OH,0.0,0.45,10.0,310.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.31,1.0,K,OH,0.0,0.45,20.0,237.333333333333
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.31,1.0,K,OH,0.0,0.45,50.0,168.666666666667
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,0.5,566.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,1.0,536.9
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,2.0,382.7
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,4.0,218.6
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,6.0,112.9
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,8.0,47.8
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,66.5,6.0,K,OH,0.0,0.45,10.0,28.8
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,0.5,645.3
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,1.0,594.0
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,2.0,426.0
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,4.0,317.0
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,6.0,253.0
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,8.0,201.0
NiS2/MoS2/rGO,0,0,0,0,0,1,0,1,0,0,1,G-based,2D,irregular nanoparticles,supported,119.6,6.0,K,OH,0.0,0.45,10.0,128.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,flower-like clusters,0,11.41,2.0,Li,OH,0.0,0.6,1.0,1355.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,flower-like clusters,0,11.41,2.0,Li,OH,0.0,0.6,2.0,1240.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,flower-like clusters,0,11.41,2.0,Li,OH,0.0,0.6,5.0,1133.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,flower-like clusters,0,11.41,2.0,Li,OH,0.0,0.6,10.0,1050.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,flower-like clusters,0,11.41,2.0,Li,OH,0.0,0.6,15.0,1000.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,flower-like clusters,0,11.41,2.0,Li,OH,0.0,0.6,20.0,967.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow rods,0,59.2,6.0,K,OH,0.0,0.55,1.0,1020.2
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow rods,0,59.2,6.0,K,OH,0.0,0.55,2.0,821.2
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow rods,0,59.2,6.0,K,OH,0.0,0.55,3.0,728.7
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow rods,0,59.2,6.0,K,OH,0.0,0.55,5.0,643.6
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow rods,0,59.2,6.0,K,OH,0.0,0.55,7.0,601.8
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow rods,0,59.2,6.0,K,OH,0.0,0.55,10.0,534.9
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow spheres,0,12.39,2.0,K,OH,0.0,0.4,2.0,1541.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow spheres,0,12.39,2.0,K,OH,0.0,0.4,3.0,1421.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow spheres,0,12.39,2.0,K,OH,0.0,0.4,4.0,1349.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow spheres,0,12.39,2.0,K,OH,0.0,0.4,8.0,1213.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow spheres,0,12.39,2.0,K,OH,0.0,0.4,10.0,1150.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,hollow spheres,0,12.39,2.0,K,OH,0.0,0.4,20.0,874.0
Ni0.8Co0.2S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.36,2.0,K,OH,0.0,0.4,2.0,1660.0
Ni0.8Co0.2S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.36,2.0,K,OH,0.0,0.4,3.0,1528.0
Ni0.8Co0.2S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.36,2.0,K,OH,0.0,0.4,4.0,1449.0
Ni0.8Co0.2S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.36,2.0,K,OH,0.0,0.4,8.0,1326.0
Ni0.8Co0.2S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.36,2.0,K,OH,0.0,0.4,10.0,1263.0
Ni0.8Co0.2S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,6.36,2.0,K,OH,0.0,0.4,20.0,942.0
Ni0.75Co0.25S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,29.88,2.0,K,OH,0.0,0.4,2.0,2141.0
Ni0.75Co0.25S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,29.88,2.0,K,OH,0.0,0.4,3.0,2102.0
Ni0.75Co0.25S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,29.88,2.0,K,OH,0.0,0.4,4.0,2030.0
Ni0.75Co0.25S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,29.88,2.0,K,OH,0.0,0.4,8.0,1857.0
Ni0.75Co0.25S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,29.88,2.0,K,OH,0.0,0.4,10.0,1797.0
Ni0.75Co0.25S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,29.88,2.0,K,OH,0.0,0.4,20.0,1560.0
Ni0.5Co0.5S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,20.8,2.0,K,OH,0.0,0.4,2.0,1822.0
Ni0.5Co0.5S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,20.8,2.0,K,OH,0.0,0.4,3.0,1715.0
Ni0.5Co0.5S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,20.8,2.0,K,OH,0.0,0.4,4.0,1670.0
Ni0.5Co0.5S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,20.8,2.0,K,OH,0.0,0.4,8.0,1486.0
Ni0.5Co0.5S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,20.8,2.0,K,OH,0.0,0.4,10.0,1402.0
Ni0.5Co0.5S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,20.8,2.0,K,OH,0.0,0.4,20.0,1187.0
Ni0.25Co0.75S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,25.17,2.0,K,OH,0.0,0.4,2.0,1437.0
Ni0.25Co0.75S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,25.17,2.0,K,OH,0.0,0.4,3.0,1397.0
Ni0.25Co0.75S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,25.17,2.0,K,OH,0.0,0.4,4.0,1349.0
Ni0.25Co0.75S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,25.17,2.0,K,OH,0.0,0.4,8.0,1192.0
Ni0.25Co0.75S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,25.17,2.0,K,OH,0.0,0.4,10.0,1126.0
Ni0.25Co0.75S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,25.17,2.0,K,OH,0.0,0.4,20.0,835.0
Ni0.2Co0.8S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,12.93,2.0,K,OH,0.0,0.4,2.0,1831.0
Ni0.2Co0.8S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,12.93,2.0,K,OH,0.0,0.4,3.0,1575.0
Ni0.2Co0.8S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,12.93,2.0,K,OH,0.0,0.4,4.0,1560.0
Ni0.2Co0.8S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,12.93,2.0,K,OH,0.0,0.4,8.0,1345.0
Ni0.2Co0.8S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,12.93,2.0,K,OH,0.0,0.4,10.0,1247.0
Ni0.2Co0.8S2,0,0,0,0,1,1,0,0,0,0,0,0,0,irregular nanoparticles,0,12.93,2.0,K,OH,0.0,0.4,20.0,908.0
CoS2,0,0,0,0,1,0,0,0,0,0,0,0,0,irregular nanoparticles,0,25.1,2.0,K,OH,0.0,0.4,2.0,485.0
CoS2,0,0,0,0,1,0,0,0,0,0,0,0,0,irregular nanoparticles,0,25.1,2.0,K,OH,0.0,0.4,3.0,464.0
CoS2,0,0,0,0,1,0,0,0,0,0,0,0,0,irregular nanoparticles,0,25.1,2.0,K,OH,0.0,0.4,4.0,446.0
CoS2,0,0,0,0,1,0,0,0,0,0,0,0,0,irregular nanoparticles,0,25.1,2.0,K,OH,0.0,0.4,8.0,375.0
CoS2,0,0,0,0,1,0,0,0,0,0,0,0,0,irregular nanoparticles,0,25.1,2.0,K,OH,0.0,0.4,10.0,354.0
CoS2,0,0,0,0,1,0,0,0,0,0,0,0,0,irregular nanoparticles,0,25.1,2.0,K,OH,0.0,0.4,20.0,254.0
TD-NiS2/G-0,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,46.0,6.0,K,OH,0.0,0.5,1.0,1443.0
TD-NiS2/G-0,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,46.0,6.0,K,OH,0.0,0.5,2.0,1027.0
TD-NiS2/G-0,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,46.0,6.0,K,OH,0.0,0.5,5.0,729.0
TD-NiS2/G-0,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,46.0,6.0,K,OH,0.0,0.5,10.0,475.0
TD-NiS2/G-0,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,46.0,6.0,K,OH,0.0,0.5,20.0,239.0
TD-NiS2/G-1,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,126.0,6.0,K,OH,0.0,0.5,1.0,1652.0
TD-NiS2/G-1,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,126.0,6.0,K,OH,0.0,0.5,2.0,1155.0
TD-NiS2/G-1,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,126.0,6.0,K,OH,0.0,0.5,5.0,926.0
TD-NiS2/G-1,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,126.0,6.0,K,OH,0.0,0.5,10.0,768.0
TD-NiS2/G-1,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,126.0,6.0,K,OH,0.0,0.5,20.0,594.0
TD-NiS2/G-2,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,111.0,6.0,K,OH,0.0,0.5,1.0,1467.0
TD-NiS2/G-2,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,111.0,6.0,K,OH,0.0,0.5,2.0,1061.0
TD-NiS2/G-2,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,111.0,6.0,K,OH,0.0,0.5,5.0,864.0
TD-NiS2/G-2,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,111.0,6.0,K,OH,0.0,0.5,10.0,684.0
TD-NiS2/G-2,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,111.0,6.0,K,OH,0.0,0.5,20.0,406.0
TD-NiS2/G-3,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,87.0,6.0,K,OH,0.0,0.5,1.0,1362.0
TD-NiS2/G-3,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,87.0,6.0,K,OH,0.0,0.5,2.0,968.0
TD-NiS2/G-3,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,87.0,6.0,K,OH,0.0,0.5,5.0,734.0
TD-NiS2/G-3,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,87.0,6.0,K,OH,0.0,0.5,10.0,556.0
TD-NiS2/G-3,0,0,0,0,0,1,0,0,0,0,1,G-based,3D special,irregular nanoparticles,embedded,87.0,6.0,K,OH,0.0,0.5,20.0,345.0
NiS2/CNS@N-CNTs,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,1D fibers,irregular nanoparticles,interconnection,62.55,6.0,K,OH,0.0,0.5,0.5,500.0
NiS2/CNS@N-CNTs,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,1D fibers,irregular nanoparticles,interconnection,62.55,6.0,K,OH,0.0,0.5,1.0,456.0
NiS2/CNS@N-CNTs,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,1D fibers,irregular nanoparticles,interconnection,62.55,6.0,K,OH,0.0,0.5,2.0,408.0
NiS2/CNS@N-CNTs,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,1D fibers,irregular nanoparticles,interconnection,62.55,6.0,K,OH,0.0,0.5,3.0,376.2
NiS2/CNS@N-CNTs,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,1D fibers,irregular nanoparticles,interconnection,62.55,6.0,K,OH,0.0,0.5,5.0,330.0
NiS2,0,0,0,0,0,1,0,0,0,0,0,0,0,bulk,0,18.5,6.0,K,OH,0.0,0.4,3.0,834.0
NCC2,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,coated,24.6,6.0,K,OH,0.0,0.4,2.0,2212.0
NCC2,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,coated,24.6,6.0,K,OH,0.0,0.4,3.0,1634.5
NCC2,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,coated,24.6,6.0,K,OH,0.0,0.4,4.0,1488.0
NCC2,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,coated,24.6,6.0,K,OH,0.0,0.4,5.0,1412.0
NCC2,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,coated,24.6,6.0,K,OH,0.0,0.4,7.0,1136.0
NCC2,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,coated,24.6,6.0,K,OH,0.0,0.4,10.0,977.5
NiSx@C-1-200,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,64.3,6.0,K,OH,0.0,0.5,0.5,2021.76
NiSx@C-1-200,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,64.3,6.0,K,OH,0.0,0.5,1.0,1834.56
NiSx@C-1-200,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,64.3,6.0,K,OH,0.0,0.5,2.0,1669.68
NiSx@C-1-200,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,64.3,6.0,K,OH,0.0,0.5,5.0,1399.68
NiSx@C-1-200,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,64.3,6.0,K,OH,0.0,0.5,10.0,1010.88
NiSx@C-1-200,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,64.3,6.0,K,OH,0.0,0.5,20.0,825.84
NiSx@C-1-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,121.6,6.0,K,OH,0.0,0.5,0.5,2196.72
NiSx@C-1-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,121.6,6.0,K,OH,0.0,0.5,1.0,1772.64
NiSx@C-1-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,121.6,6.0,K,OH,0.0,0.5,2.0,1556.64
NiSx@C-1-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,121.6,6.0,K,OH,0.0,0.5,5.0,1321.92
NiSx@C-1-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,121.6,6.0,K,OH,0.0,0.5,10.0,1088.64
NiSx@C-1-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,121.6,6.0,K,OH,0.0,0.5,20.0,794.16
NiSx@C-1-400,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,141.5,6.0,K,OH,0.0,0.5,0.5,3039.84
NiSx@C-1-400,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,141.5,6.0,K,OH,0.0,0.5,1.0,2413.44
NiSx@C-1-400,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,141.5,6.0,K,OH,0.0,0.5,2.0,2445.12
NiSx@C-1-400,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,141.5,6.0,K,OH,0.0,0.5,5.0,2134.08
NiSx@C-1-400,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,141.5,6.0,K,OH,0.0,0.5,10.0,1710.72
NiSx@C-1-400,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,141.5,6.0,K,OH,0.0,0.5,20.0,1253.52
NiSx@C-1-500,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,160.1,6.0,K,OH,0.0,0.5,0.5,2682.72
NiSx@C-1-500,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,160.1,6.0,K,OH,0.0,0.5,1.0,2519.28
NiSx@C-1-500,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,160.1,6.0,K,OH,0.0,0.5,2.0,2362.32
NiSx@C-1-500,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,160.1,6.0,K,OH,0.0,0.5,5.0,2013.84
NiSx@C-1-500,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,160.1,6.0,K,OH,0.0,0.5,10.0,1555.2
NiSx@C-1-500,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,160.1,6.0,K,OH,0.0,0.5,20.0,902.16
NiSx@C-4-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,107.8,6.0,K,OH,0.0,0.5,0.5,1535.76
NiSx@C-4-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,107.8,6.0,K,OH,0.0,0.5,1.0,1430.64
NiSx@C-4-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,107.8,6.0,K,OH,0.0,0.5,2.0,1214.64
NiSx@C-4-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,107.8,6.0,K,OH,0.0,0.5,5.0,1080.72
NiSx@C-4-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,107.8,6.0,K,OH,0.0,0.5,10.0,933.12
NiSx@C-4-300,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,irregular nanoparticles,supported,107.8,6.0,K,OH,0.0,0.5,20.0,622.08
NiS2/CC,0,0,0,0,0,1,0,0,0,0,1,CNF,1D fibers,flower-like clusters,supported,72.6,3.0,K,OH,0.0,0.4,0.4,1168.0
NiS2/CC,0,0,0,0,0,1,0,0,0,0,1,CNF,1D fibers,flower-like clusters,supported,72.6,3.0,K,OH,0.0,0.4,0.8,1074.0
NiS2/CC,0,0,0,0,0,1,0,0,0,0,1,CNF,1D fibers,flower-like clusters,supported,72.6,3.0,K,OH,0.0,0.4,1.0,868.0
NiS2/CC,0,0,0,0,0,1,0,0,0,0,1,CNF,1D fibers,flower-like clusters,supported,72.6,3.0,K,OH,0.0,0.4,2.0,679.0
NiS2/CC,0,0,0,0,0,1,0,0,0,0,1,CNF,1D fibers,flower-like clusters,supported,72.6,3.0,K,OH,0.0,0.4,5.0,582.0
2NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,12.048,2.0,K,OH,0.0,0.5,0.5,650.0
2NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,12.048,2.0,K,OH,0.0,0.5,1.0,643.0
2NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,12.048,2.0,K,OH,0.0,0.5,2.0,614.0
2NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,12.048,2.0,K,OH,0.0,0.5,3.0,584.0
2NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,12.048,2.0,K,OH,0.0,0.5,4.0,546.0
2NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,12.048,2.0,K,OH,0.0,0.5,5.0,509.0
4NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,43.478,2.0,K,OH,0.0,0.5,0.5,901.0
4NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,43.478,2.0,K,OH,0.0,0.5,1.0,895.0
4NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,43.478,2.0,K,OH,0.0,0.5,2.0,848.0
4NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,43.478,2.0,K,OH,0.0,0.5,3.0,800.0
4NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,43.478,2.0,K,OH,0.0,0.5,4.0,736.0
4NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,43.478,2.0,K,OH,0.0,0.5,5.0,672.0
6NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,52.204,2.0,K,OH,0.0,0.5,0.5,1573.0
6NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,52.204,2.0,K,OH,0.0,0.5,1.0,1430.0
6NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,52.204,2.0,K,OH,0.0,0.5,2.0,1251.0
6NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,52.204,2.0,K,OH,0.0,0.5,3.0,1128.0
6NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,52.204,2.0,K,OH,0.0,0.5,4.0,1024.0
6NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,52.204,2.0,K,OH,0.0,0.5,5.0,930.0
8NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,37.656,2.0,K,OH,0.0,0.5,0.5,729.0
8NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,37.656,2.0,K,OH,0.0,0.5,1.0,678.0
8NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,37.656,2.0,K,OH,0.0,0.5,2.0,614.0
8NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,37.656,2.0,K,OH,0.0,0.5,3.0,549.0
8NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,37.656,2.0,K,OH,0.0,0.5,4.0,478.0
8NCC,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,spheres,interconnection,37.656,2.0,K,OH,0.0,0.5,5.0,419.0
NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,18.0,2.0,K,OH,0.0,0.4,1.0,1707.5
NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,18.0,2.0,K,OH,0.0,0.4,10.0,701.25
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,1.0,1843.25
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,2.0,1742.75
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,3.0,1661.0
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,5.0,1537.0
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,7.0,1414.25
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,10.0,1280.25
PProDOT/NiS2@HCS,0,0,0,0,0,1,0,0,0,0,1,derived carbon-based,3D porous,hollow spheres,coated,24.0,2.0,K,OH,0.0,0.4,15.0,1121.5
